,p_current_age,p_age_first_offense,p_charge,p_jail30,p_prison,p_probation,race_black,race_white,race_hispanic,race_asian,race_native,recid_use(label)
1943,26,26,2,0,0,0,1,0,0,0,0,0
1944,24,24,1,0,0,0,0,1,0,0,0,0
1945,32,27,6,0,0,2,0,1,0,0,0,0
1946,51,50,12,0,0,0,0,1,0,0,0,0
1947,18,18,2,0,0,0,1,0,0,0,0,0
1948,24,24,5,0,0,0,0,1,0,0,0,0
1949,18,18,4,0,0,0,1,0,0,0,0,0
1950,32,16,20,1,2,0,1,0,0,0,0,1
1951,51,51,2,0,0,0,1,0,0,0,0,0
1952,26,24,7,0,0,0,0,0,0,0,0,1
1953,30,30,3,0,0,0,0,1,0,0,0,0
1954,33,33,1,0,0,0,1,0,0,0,0,0
1955,25,25,1,0,0,0,0,0,1,0,0,1
1956,51,51,1,0,0,0,1,0,0,0,0,0
1957,25,17,5,0,0,0,0,1,0,0,0,0
1958,23,23,4,0,0,0,1,0,0,0,0,0
1959,28,17,5,0,0,0,1,0,0,0,0,0
1960,22,20,6,0,0,0,0,1,0,0,0,1
1961,43,32,37,1,2,5,0,1,0,0,0,1
1962,31,27,8,0,0,1,0,0,1,0,0,0
1963,26,24,2,0,0,0,1,0,0,0,0,0
1964,55,55,9,0,0,0,0,1,0,0,0,0
1965,42,41,4,0,0,0,0,1,0,0,0,1
1966,42,41,4,0,0,0,0,1,0,0,0,1
1967,33,18,12,0,0,1,1,0,0,0,0,0
1968,18,18,2,0,0,0,1,0,0,0,0,0
1969,25,21,8,0,0,0,1,0,0,0,0,1
1970,34,24,4,0,0,1,1,0,0,0,0,0
1971,48,48,1,0,0,0,0,1,0,0,0,0
1972,24,24,1,0,0,0,0,1,0,0,0,0
1973,31,31,4,0,0,0,0,1,0,0,0,0
1974,29,15,6,0,0,4,0,1,0,0,0,1
1975,52,52,1,0,0,0,0,1,0,0,0,0
1976,22,18,12,0,0,0,0,1,0,0,0,1
1977,39,39,3,0,0,0,1,0,0,0,0,0
1978,23,23,1,0,0,0,0,1,0,0,0,0
1979,37,18,25,0,2,3,1,0,0,0,0,0
1980,30,19,15,0,0,2,1,0,0,0,0,0
1981,45,45,2,0,0,0,0,0,1,0,0,1
1982,21,21,1,0,0,0,1,0,0,0,0,0
1983,22,22,4,0,0,0,0,1,0,0,0,1
1984,27,17,18,0,0,0,1,0,0,0,0,0
1985,52,52,3,0,0,0,0,1,0,0,0,0
1986,24,18,25,0,0,2,1,0,0,0,0,1
1987,31,31,1,0,0,0,1,0,0,0,0,0
1988,18,18,3,0,0,0,1,0,0,0,0,0
1989,21,18,8,0,0,1,0,1,0,0,0,1
1990,21,18,9,0,0,1,0,1,0,0,0,1
1991,28,17,15,0,1,1,1,0,0,0,0,1
1992,53,53,2,0,0,0,1,0,0,0,0,1
1993,42,19,15,0,1,4,0,1,0,0,0,1
1994,38,18,41,1,3,5,1,0,0,0,0,1
1995,18,18,1,0,0,0,1,0,0,0,0,0
1996,45,34,5,0,0,0,0,1,0,0,0,0
1997,53,31,18,1,5,2,0,1,0,0,0,1
1998,37,36,3,0,0,0,0,1,0,0,0,0
1999,28,28,5,0,0,0,0,0,1,0,0,0
2000,22,22,3,0,0,0,0,1,0,0,0,0
2001,26,22,3,0,0,0,1,0,0,0,0,0
2002,28,28,1,0,0,0,1,0,0,0,0,1
2003,18,18,1,0,0,0,1,0,0,0,0,1
2004,55,55,1,0,0,0,0,1,0,0,0,0
2005,48,22,10,0,0,2,1,0,0,0,0,1
2006,48,22,11,0,0,2,1,0,0,0,0,0
2007,25,22,10,0,0,1,1,0,0,0,0,1
2008,24,24,1,0,0,0,1,0,0,0,0,0
2009,20,19,8,0,0,0,0,1,0,0,0,1
2010,34,19,10,0,0,2,1,0,0,0,0,0
2011,46,46,1,0,0,0,1,0,0,0,0,0
2012,18,18,1,0,0,0,1,0,0,0,0,0
2013,18,18,2,0,0,0,1,0,0,0,0,0
2014,39,23,10,0,0,1,1,0,0,0,0,0
2015,21,18,11,0,0,0,1,0,0,0,0,1
2016,22,21,2,0,0,0,0,1,0,0,0,1
2017,51,51,1,0,0,0,1,0,0,0,0,1
2018,37,33,6,0,0,1,0,1,0,0,0,0
2019,19,19,2,0,0,0,1,0,0,0,0,0
2020,47,21,29,0,0,5,0,1,0,0,0,0
2021,31,18,7,0,0,2,0,1,0,0,0,0
2022,25,21,16,0,1,2,0,1,0,0,0,1
2023,19,19,6,0,0,0,1,0,0,0,0,0
2024,24,24,2,0,0,0,0,1,0,0,0,0
2025,19,19,2,0,0,0,1,0,0,0,0,1
2026,35,18,32,0,0,5,0,0,1,0,0,1
2027,29,25,4,0,0,0,0,1,0,0,0,0
2028,57,57,1,0,0,0,0,1,0,0,0,0
2029,18,18,1,0,0,0,0,0,0,0,0,1
2030,56,56,6,0,0,0,0,1,0,0,0,0
2031,42,38,6,0,0,0,0,1,0,0,0,1
2032,23,17,14,0,0,1,1,0,0,0,0,1
2033,27,17,14,0,0,0,1,0,0,0,0,1
2034,32,29,10,0,0,1,0,1,0,0,0,0
2035,22,16,13,0,0,0,1,0,0,0,0,1
2036,42,42,1,0,0,0,0,0,1,0,0,0
2037,28,28,1,0,0,0,1,0,0,0,0,1
2038,30,30,3,0,0,0,1,0,0,0,0,0
2039,30,30,3,0,0,0,1,0,0,0,0,0
2040,34,20,44,0,1,4,1,0,0,0,0,1
2041,28,17,9,0,0,1,1,0,0,0,0,0
2042,33,19,25,1,2,3,1,0,0,0,0,1
2043,44,44,2,0,0,0,0,0,0,0,0,0
2044,32,32,2,0,0,0,1,0,0,0,0,0
2045,27,18,14,0,0,2,1,0,0,0,0,1
2046,31,22,45,0,1,1,1,0,0,0,0,1
2047,28,28,5,0,0,0,0,1,0,0,0,1
2048,30,30,1,0,0,0,0,0,1,0,0,1
2049,19,14,4,0,0,0,0,1,0,0,0,1
2050,20,14,12,0,0,0,0,1,0,0,0,0
2051,28,28,2,0,0,0,0,0,1,0,0,0
2052,33,24,15,0,0,0,1,0,0,0,0,1
2053,34,24,16,0,0,0,1,0,0,0,0,0
2054,32,32,5,0,0,0,0,0,1,0,0,0
2055,20,20,4,0,0,0,0,0,1,0,0,1
2056,51,51,1,0,0,0,0,1,0,0,0,0
2057,35,35,1,0,0,0,1,0,0,0,0,0
2058,24,24,1,0,0,0,1,0,0,0,0,0
2059,45,45,3,0,0,0,0,1,0,0,0,0
2060,44,21,27,0,4,0,1,0,0,0,0,0
2061,24,24,2,0,0,0,0,1,0,0,0,0
2062,32,32,1,0,2,0,1,0,0,0,0,1
2063,28,18,10,0,0,3,1,0,0,0,0,1
2064,23,23,2,0,0,0,0,1,0,0,0,0
2065,22,22,1,0,0,0,1,0,0,0,0,1
2066,45,34,2,0,0,1,0,1,0,0,0,0
2067,58,31,18,0,5,3,1,0,0,0,0,0
2068,46,46,1,0,0,0,0,0,0,0,0,1
2069,27,20,31,0,0,4,1,0,0,0,0,1
2070,19,19,3,0,0,0,1,0,0,0,0,0
2071,22,18,4,0,0,0,1,0,0,0,0,0
2072,23,22,7,0,0,0,1,0,0,0,0,1
2073,50,50,3,0,0,0,0,1,0,0,0,0
2074,27,26,4,0,0,0,0,0,1,0,0,0
2075,27,18,7,0,0,0,1,0,0,0,0,0
2076,19,19,2,0,0,0,0,0,1,0,0,0
2077,50,31,8,0,0,1,0,0,0,0,0,1
2078,48,33,6,0,0,1,0,1,0,0,0,0
2079,26,25,2,0,0,0,1,0,0,0,0,0
2080,21,21,1,0,0,0,0,0,0,0,0,0
2081,21,15,9,0,0,1,0,0,0,0,0,1
2082,34,29,7,0,0,1,0,0,1,0,0,0
2083,51,51,1,0,0,0,0,1,0,0,0,0
2084,22,18,11,0,0,2,1,0,0,0,0,0
2085,35,35,1,0,0,0,0,0,1,0,0,0
2086,19,17,4,0,0,0,1,0,0,0,0,1
2087,18,18,4,0,0,0,1,0,0,0,0,0
2088,19,18,5,0,0,0,0,1,0,0,0,1
2089,24,18,6,0,1,1,1,0,0,0,0,0
2090,22,20,3,0,0,0,1,0,0,0,0,0
2091,54,42,9,0,0,1,0,1,0,0,0,0
2092,31,18,31,0,0,4,1,0,0,0,0,0
2093,33,26,14,0,0,0,0,0,1,0,0,0
2094,19,19,2,0,0,0,0,1,0,0,0,0
2095,19,18,4,0,0,0,0,1,0,0,0,0
2096,20,20,2,0,0,0,1,0,0,0,0,1
2097,28,26,16,0,0,0,1,0,0,0,0,0
2098,40,40,3,0,0,0,1,0,0,0,0,1
2099,46,15,49,0,5,3,1,0,0,0,0,1
2100,34,34,2,0,3,0,1,0,0,0,0,0
2101,21,19,6,0,0,0,1,0,0,0,0,1
2102,38,38,1,0,0,0,0,1,0,0,0,0
2103,37,18,18,0,0,1,0,0,0,0,0,1
2104,20,18,6,0,0,0,1,0,0,0,0,1
2105,22,19,8,0,1,1,1,0,0,0,0,0
2106,31,16,8,0,0,1,0,1,0,0,0,1
2107,35,17,46,1,5,2,1,0,0,0,0,0
2108,21,21,2,0,0,0,0,1,0,0,0,0
2109,35,34,2,0,0,0,1,0,0,0,0,1
2110,62,62,1,0,0,0,0,0,0,0,0,0
2111,49,49,1,0,0,0,0,1,0,0,0,0
2112,37,33,6,0,0,0,0,0,0,0,0,1
2113,32,19,4,0,0,0,1,0,0,0,0,1
2114,26,25,8,0,0,0,1,0,0,0,0,0
2115,54,54,1,0,0,0,0,1,0,0,0,0
2116,18,17,2,0,0,0,1,0,0,0,0,1
2117,21,21,1,0,0,0,0,0,0,0,0,0
2118,53,52,4,0,0,0,0,1,0,0,0,0
2119,50,28,44,1,2,4,1,0,0,0,0,1
2120,19,19,3,0,0,0,1,0,0,0,0,1
2121,25,20,5,0,0,2,1,0,0,0,0,1
2122,26,16,21,0,1,2,1,0,0,0,0,1
2123,23,23,5,0,0,0,0,1,0,0,0,1
2124,23,18,3,0,0,1,0,1,0,0,0,0
2125,64,64,1,0,0,0,0,1,0,0,0,0
2126,25,20,5,0,0,1,1,0,0,0,0,0
2127,18,18,2,0,0,0,1,0,0,0,0,1
2128,22,22,1,0,0,0,1,0,0,0,0,0
2129,71,71,1,0,0,0,0,1,0,0,0,0
2130,42,42,1,0,0,0,1,0,0,0,0,0
2131,40,40,1,0,0,0,0,0,1,0,0,0
2132,38,19,11,0,0,2,1,0,0,0,0,0
2133,26,26,1,0,0,0,1,0,0,0,0,1
2134,18,18,4,0,0,0,0,0,1,0,0,0
2135,53,53,3,0,0,0,0,1,0,0,0,1
2136,39,19,7,0,0,0,1,0,0,0,0,0
2137,32,32,1,0,0,0,0,1,0,0,0,0
2138,45,39,2,0,0,1,1,0,0,0,0,1
2139,56,46,8,0,1,1,0,1,0,0,0,0
2140,45,24,9,0,0,1,0,1,0,0,0,0
2141,18,18,1,0,0,0,0,1,0,0,0,0
2142,50,23,15,0,0,2,1,0,0,0,0,1
2143,26,26,2,0,0,0,1,0,0,0,0,0
2144,35,35,3,0,0,0,0,0,0,0,0,0
2145,41,41,1,0,0,0,0,1,0,0,0,0
2146,22,19,5,0,0,0,0,0,1,0,0,1
2147,50,50,2,0,0,0,0,1,0,0,0,1
2148,23,18,23,0,0,0,0,1,0,0,0,1
2149,45,45,2,0,0,0,0,0,0,0,0,0
2150,20,18,7,0,0,1,1,0,0,0,0,1
2151,68,68,1,0,0,0,0,1,0,0,0,0
2152,57,57,2,0,0,0,0,1,0,0,0,0
2153,20,19,3,0,0,0,0,1,0,0,0,0
2154,51,51,1,0,0,0,0,1,0,0,0,0
2155,22,17,21,0,0,1,0,1,0,0,0,1
2156,25,25,1,0,0,0,0,1,0,0,0,0
2157,22,19,7,0,0,1,0,1,0,0,0,1
2158,19,19,2,0,0,0,1,0,0,0,0,0
2159,21,18,7,0,0,0,1,0,0,0,0,1
2160,33,33,5,0,0,0,1,0,0,0,0,0
2161,19,19,1,0,0,0,1,0,0,0,0,0
2162,45,38,5,0,0,1,0,1,0,0,0,0
2163,23,18,9,1,1,2,1,0,0,0,0,1
2164,27,17,23,1,1,1,1,0,0,0,0,0
2165,24,19,12,0,0,2,0,0,0,0,0,0
2166,27,20,9,1,1,1,1,0,0,0,0,1
2167,61,51,11,0,0,1,0,1,0,0,0,0
2168,34,32,6,0,0,0,1,0,0,0,0,0
2169,31,31,4,0,0,0,1,0,0,0,0,0
2170,57,52,5,0,0,0,0,0,1,0,0,0
2171,55,55,1,0,0,0,0,1,0,0,0,0
2172,25,25,2,0,0,0,0,1,0,0,0,0
2173,27,27,2,0,0,0,1,0,0,0,0,1
2174,22,22,5,0,0,0,1,0,0,0,0,0
2175,58,30,56,1,5,1,1,0,0,0,0,1
2176,30,26,3,0,0,0,1,0,0,0,0,1
2177,22,16,20,0,0,4,0,1,0,0,0,1
2178,29,18,11,0,1,3,1,0,0,0,0,1
2179,22,20,11,0,0,0,1,0,0,0,0,1
2180,22,20,4,0,0,0,1,0,0,0,0,1
2181,22,20,8,0,0,0,1,0,0,0,0,1
2182,18,18,1,0,0,0,1,0,0,0,0,0
2183,30,20,19,0,1,3,1,0,0,0,0,0
2184,46,46,4,0,0,0,1,0,0,0,0,0
2185,19,19,4,0,0,0,1,0,0,0,0,0
2186,21,21,2,0,0,0,1,0,0,0,0,0
2187,31,27,10,0,0,0,1,0,0,0,0,0
2188,19,19,3,0,0,0,0,1,0,0,0,0
2189,23,18,5,0,0,1,1,0,0,0,0,0
2190,19,19,2,0,0,0,1,0,0,0,0,1
2191,50,45,5,0,0,0,0,1,0,0,0,0
2192,56,54,4,0,0,0,1,0,0,0,0,0
2193,21,18,3,0,0,0,0,0,0,0,0,1
2194,62,33,35,0,0,5,1,0,0,0,0,0
2195,43,28,2,0,0,0,0,1,0,0,0,1
2196,20,20,1,0,0,0,1,0,0,0,0,0
2197,21,18,16,0,0,1,1,0,0,0,0,1
2198,27,23,10,0,0,0,1,0,0,0,0,1
2199,27,23,11,0,0,1,1,0,0,0,0,0
2200,24,24,1,0,0,0,0,1,0,0,0,0
2201,18,18,1,0,0,0,0,1,0,0,0,0
2202,25,25,2,0,0,0,0,0,1,0,0,1
2203,25,19,5,0,0,3,0,1,0,0,0,1
2204,35,35,1,0,0,0,0,0,0,0,0,0
2205,23,18,7,0,0,0,0,0,0,0,0,0
2206,19,19,3,0,0,0,0,1,0,0,0,1
2207,30,30,1,0,0,0,1,0,0,0,0,0
2208,42,42,4,0,0,0,0,1,0,0,0,0
2209,37,18,16,0,0,2,1,0,0,0,0,0
2210,34,15,27,1,5,1,1,0,0,0,0,0
2211,24,20,4,0,0,0,1,0,0,0,0,1
2212,25,20,7,0,0,1,1,0,0,0,0,1
2213,30,30,1,0,0,0,1,0,0,0,0,1
2214,38,15,42,0,0,3,1,0,0,0,0,1
2215,31,28,5,0,0,0,0,0,1,0,0,0
2216,31,18,4,0,0,0,1,0,0,0,0,0
2217,31,31,2,0,0,0,0,1,0,0,0,0
2218,35,27,2,0,0,1,0,0,1,0,0,0
2219,25,19,31,0,0,0,1,0,0,0,0,0
2220,22,22,1,0,0,0,1,0,0,0,0,1
2221,27,25,2,0,0,0,1,0,0,0,0,0
2222,44,44,2,0,0,0,1,0,0,0,0,0
2223,21,21,2,0,0,0,0,1,0,0,0,1
2224,28,23,23,0,0,5,0,1,0,0,0,1
2225,48,38,3,0,0,0,1,0,0,0,0,0
2226,49,44,7,0,0,0,1,0,0,0,0,1
2227,22,19,14,0,0,2,1,0,0,0,0,1
2228,43,24,15,0,0,3,1,0,0,0,0,0
2229,59,37,6,0,0,0,0,1,0,0,0,0
2230,54,44,20,0,1,2,0,0,0,0,0,1
2231,21,15,15,0,0,1,0,1,0,0,0,0
2232,18,18,2,0,0,0,1,0,0,0,0,1
2233,34,34,1,0,0,0,0,0,0,1,0,0
2234,26,22,6,0,0,1,1,0,0,0,0,1
2235,49,49,2,0,0,0,1,0,0,0,0,1
2236,27,18,10,0,2,1,1,0,0,0,0,0
2237,57,46,30,0,0,3,1,0,0,0,0,1
2238,36,20,5,0,0,0,1,0,0,0,0,0
2239,45,43,8,0,0,1,0,0,1,0,0,0
2240,28,26,4,0,0,0,0,0,0,0,0,1
2241,18,12,5,0,0,0,1,0,0,0,0,1
2242,48,48,4,0,0,0,0,1,0,0,0,0
2243,23,19,24,0,1,2,1,0,0,0,0,1
2244,25,25,1,0,0,0,1,0,0,0,0,0
2245,21,18,3,0,0,1,1,0,0,0,0,0
2246,20,19,14,0,0,1,1,0,0,0,0,1
2247,28,27,4,0,0,0,0,1,0,0,0,1
2248,38,38,2,0,0,0,0,1,0,0,0,0
2249,35,20,3,0,0,0,0,0,0,0,0,0
2250,30,29,5,0,0,0,1,0,0,0,0,1
2251,24,18,19,0,0,0,0,1,0,0,0,0
2252,67,67,2,0,0,0,0,1,0,0,0,1
2253,21,21,4,0,0,0,0,1,0,0,0,0
2254,52,52,1,0,0,0,0,1,0,0,0,1
2255,24,24,2,0,0,0,0,1,0,0,0,1
2256,18,18,2,0,0,0,1,0,0,0,0,1
2257,33,23,4,0,0,1,1,0,0,0,0,1
2258,36,17,24,0,0,5,0,0,1,0,0,1
2259,31,29,2,0,0,0,0,1,0,0,0,0
2260,29,17,33,0,1,1,1,0,0,0,0,1
2261,66,66,2,0,0,0,0,0,0,0,0,0
2262,19,16,2,0,0,0,0,1,0,0,0,0
2263,18,18,3,0,0,0,0,0,1,0,0,0
2264,35,35,3,0,0,0,1,0,0,0,0,0
2265,32,21,4,0,0,0,0,1,0,0,0,1
2266,31,20,9,0,1,2,1,0,0,0,0,0
2267,50,50,1,0,0,0,0,1,0,0,0,0
2268,18,18,1,0,0,0,1,0,0,0,0,0
2269,18,18,1,0,0,0,1,0,0,0,0,0
2270,40,22,12,0,0,1,1,0,0,0,0,0
2271,29,29,1,0,0,0,0,1,0,0,0,0
2272,46,30,14,0,2,1,0,1,0,0,0,1
2273,19,19,1,0,0,0,1,0,0,0,0,0
2274,25,21,10,0,0,0,1,0,0,0,0,1
2275,63,45,2,0,0,0,0,1,0,0,0,0
2276,24,24,1,0,0,0,0,1,0,0,0,0
2277,45,20,46,2,1,5,0,1,0,0,0,1
2278,22,21,4,0,0,1,1,0,0,0,0,0
2279,18,18,1,0,0,0,1,0,0,0,0,1
2280,46,25,15,0,1,3,0,0,0,0,0,1
2281,40,28,10,0,0,1,0,0,0,0,0,0
2282,60,57,9,0,0,1,1,0,0,0,0,0
2283,38,38,1,0,0,0,0,1,0,0,0,0
2284,31,31,1,0,0,0,0,0,1,0,0,0
2285,18,18,4,0,0,0,1,0,0,0,0,1
2286,25,25,2,0,0,0,0,1,0,0,0,0
2287,27,27,1,0,0,0,0,0,1,0,0,1
2288,47,47,1,0,0,0,1,0,0,0,0,0
2289,44,44,1,0,0,0,0,1,0,0,0,0
2290,42,30,3,0,0,0,0,1,0,0,0,0
2291,53,53,2,0,0,0,0,0,1,0,0,0
2292,21,21,1,0,0,0,1,0,0,0,0,0
2293,51,27,23,0,5,5,1,0,0,0,0,0
2294,36,33,25,0,0,3,0,1,0,0,0,0
2295,19,18,4,0,0,0,1,0,0,0,0,0
2296,22,22,3,0,0,0,0,0,1,0,0,1
2297,41,26,5,0,1,0,0,1,0,0,0,1
2298,49,43,10,0,0,0,1,0,0,0,0,1
2299,49,43,13,0,0,0,1,0,0,0,0,0
2300,18,18,2,0,0,0,1,0,0,0,0,1
2301,54,29,8,0,0,1,1,0,0,0,0,0
2302,31,18,22,0,0,5,1,0,0,0,0,1
2303,36,36,2,0,0,0,0,1,0,0,0,0
2304,27,27,1,0,0,0,0,1,0,0,0,0
2305,24,24,2,0,0,0,0,1,0,0,0,0
2306,20,15,11,0,0,0,0,0,1,0,0,0
2307,56,56,4,0,0,0,0,0,0,0,0,0
2308,18,18,2,0,0,0,0,1,0,0,0,1
2309,18,18,3,0,0,0,1,0,0,0,0,1
2310,18,18,2,0,0,0,1,0,0,0,0,0
2311,20,20,1,0,0,0,1,0,0,0,0,0
2312,22,15,31,0,0,1,1,0,0,0,0,1
2313,32,18,10,0,2,2,0,0,1,0,0,0
2314,28,28,1,0,0,0,1,0,0,0,0,0
2315,45,38,3,0,0,0,0,1,0,0,0,0
2316,27,19,14,0,1,2,0,1,0,0,0,0
2317,31,31,1,0,0,0,0,0,1,0,0,0
2318,44,44,9,0,0,0,1,0,0,0,0,0
2319,36,20,6,0,0,0,1,0,0,0,0,1
2320,35,34,13,1,2,0,0,0,1,0,0,0
2321,27,24,6,0,0,0,0,0,1,0,0,1
2322,20,20,2,0,0,0,0,1,0,0,0,0
2323,42,41,8,0,0,0,0,1,0,0,0,1
2324,36,32,5,0,0,1,0,1,0,0,0,0
2325,37,37,5,0,0,0,0,1,0,0,0,0
2326,21,21,2,0,0,0,1,0,0,0,0,0
2327,58,58,1,0,0,0,0,1,0,0,0,0
2328,39,26,5,0,0,4,0,1,0,0,0,1
2329,35,20,14,0,0,0,1,0,0,0,0,1
2330,64,58,2,0,0,0,0,1,0,0,0,1
2331,20,20,4,0,0,0,0,1,0,0,0,0
2332,42,21,25,0,1,5,0,1,0,0,0,0
2333,41,41,1,0,0,0,1,0,0,0,0,0
2334,34,18,20,0,0,2,1,0,0,0,0,1
2335,19,17,5,0,0,0,1,0,0,0,0,0
2336,28,18,8,0,0,1,0,1,0,0,0,1
2337,30,19,13,0,0,2,0,1,0,0,0,0
2338,28,13,34,0,1,0,1,0,0,0,0,1
2339,32,32,4,0,0,0,1,0,0,0,0,1
2340,62,60,8,0,0,0,0,1,0,0,0,0
2341,19,19,2,0,0,0,0,1,0,0,0,0
2342,26,16,3,0,0,0,1,0,0,0,0,1
2343,20,20,3,0,0,0,1,0,0,0,0,1
2344,28,21,15,0,0,4,0,0,1,0,0,1
2345,53,33,3,0,0,0,1,0,0,0,0,0
2346,30,19,14,0,0,2,0,1,0,0,0,0
2347,22,21,4,0,0,0,0,1,0,0,0,0
2348,25,19,7,0,0,0,1,0,0,0,0,0
2349,34,23,2,0,2,1,1,0,0,0,0,0
2350,33,18,7,0,0,1,1,0,0,0,0,0
2351,53,53,1,0,0,0,0,1,0,0,0,0
2352,23,19,4,0,0,0,1,0,0,0,0,1
2353,46,19,12,0,0,0,0,1,0,0,0,1
2354,22,18,9,0,0,0,1,0,0,0,0,1
2355,63,60,6,0,0,0,0,1,0,0,0,1
2356,29,29,4,0,0,0,1,0,0,0,0,0
2357,28,28,2,0,0,0,1,0,0,0,0,1
2358,22,22,1,0,0,0,1,0,0,0,0,0
2359,21,21,3,0,0,0,1,0,0,0,0,0
2360,27,16,9,0,0,0,1,0,0,0,0,0
2361,32,32,1,0,0,0,0,0,1,0,0,0
2362,28,18,24,1,1,2,1,0,0,0,0,1
2363,21,21,9,0,0,0,0,1,0,0,0,0
2364,48,36,25,0,0,0,0,1,0,0,0,1
2365,26,18,7,0,0,1,1,0,0,0,0,0
2366,25,23,6,0,0,0,1,0,0,0,0,1
2367,26,22,7,0,0,0,1,0,0,0,0,1
2368,29,29,2,0,0,0,1,0,0,0,0,0
2369,20,18,12,0,0,1,1,0,0,0,0,0
2370,28,28,1,0,0,0,0,1,0,0,0,0
2371,26,21,15,0,0,0,0,1,0,0,0,1
2372,30,30,1,0,0,0,1,0,0,0,0,0
2373,32,32,1,0,0,0,0,0,0,0,0,0
2374,37,37,2,0,0,0,0,0,0,0,0,0
2375,50,44,6,0,0,2,0,0,1,0,0,0
2376,42,42,1,0,0,0,0,0,0,0,0,0
2377,28,28,2,0,1,0,1,0,0,0,0,0
2378,21,17,36,1,1,4,1,0,0,0,0,1
2379,28,16,40,2,5,2,1,0,0,0,0,0
2380,22,22,2,0,0,0,0,0,1,0,0,0
2381,22,22,4,0,0,0,1,0,0,0,0,0
2382,20,18,20,0,0,0,0,0,1,0,0,0
2383,20,16,10,0,0,1,1,0,0,0,0,1
2384,31,27,8,0,0,0,0,1,0,0,0,0
2385,46,46,2,0,0,0,0,0,1,0,0,0
2386,33,33,3,0,0,0,0,0,1,0,0,0
2387,22,20,4,0,0,0,0,0,0,0,0,1
2388,59,59,6,0,0,0,0,1,0,0,0,0
2389,22,21,4,0,0,0,0,0,0,0,0,0
2390,45,45,2,0,0,0,1,0,0,0,0,0
2391,48,48,2,0,0,0,0,1,0,0,0,1
2392,34,18,26,0,0,4,1,0,0,0,0,0
2393,23,23,1,0,0,0,0,1,0,0,0,0
2394,25,16,34,0,0,2,1,0,0,0,0,0
2395,45,38,10,0,0,0,0,0,0,0,0,0
2396,18,17,6,0,0,0,1,0,0,0,0,1
2397,31,19,19,0,0,3,1,0,0,0,0,1
2398,23,22,5,0,0,0,0,0,1,0,0,0
2399,43,17,31,1,5,0,1,0,0,0,0,1
2400,19,19,1,0,0,0,1,0,0,0,0,1
2401,24,24,13,0,0,0,0,1,0,0,0,1
2402,19,15,5,0,0,0,1,0,0,0,0,1
2403,26,25,3,0,0,0,0,1,0,0,0,0
2404,44,19,9,0,0,0,0,1,0,0,0,0
2405,21,21,3,0,0,0,1,0,0,0,0,0
2406,49,47,4,0,0,2,0,0,1,0,0,0
2407,31,21,12,0,0,2,1,0,0,0,0,1
2408,21,14,12,0,0,0,1,0,0,0,0,1
2409,25,21,7,0,0,0,1,0,0,0,0,0
2410,18,18,1,0,0,0,0,1,0,0,0,1
2411,19,18,4,0,0,0,0,1,0,0,0,0
2412,54,47,16,0,0,0,0,0,1,0,0,1
2413,31,26,8,0,0,0,0,1,0,0,0,1
2414,45,45,1,0,0,0,0,0,0,0,0,0
2415,29,15,22,0,0,1,1,0,0,0,0,1
2416,21,19,2,0,0,0,1,0,0,0,0,0
2417,29,23,2,0,0,0,1,0,0,0,0,0
2418,20,18,13,0,0,1,1,0,0,0,0,1
2419,36,16,42,1,4,4,0,1,0,0,0,1
2420,39,21,9,0,1,0,1,0,0,0,0,1
2421,27,26,5,0,0,0,0,1,0,0,0,0
2422,35,29,3,0,0,0,0,1,0,0,0,0
2423,29,16,19,0,0,1,0,1,0,0,0,1
2424,37,16,28,1,3,3,1,0,0,0,0,0
2425,55,43,16,0,0,1,1,0,0,0,0,1
2426,39,21,16,0,0,2,1,0,0,0,0,1
2427,49,35,10,0,4,1,0,0,1,0,0,0
2428,24,21,9,0,0,0,0,1,0,0,0,0
2429,20,20,1,0,0,0,1,0,0,0,0,1
2430,32,21,20,1,2,5,0,0,1,0,0,1
2431,26,26,1,0,0,0,0,1,0,0,0,0
2432,35,18,35,0,3,2,1,0,0,0,0,1
2433,26,26,2,0,0,0,0,1,0,0,0,0
2434,25,19,11,0,0,3,1,0,0,0,0,1
2435,28,16,12,0,0,1,0,1,0,0,0,1
2436,39,39,1,0,0,0,1,0,0,0,0,0
2437,35,16,28,0,4,5,0,1,0,0,0,0
2438,56,31,24,0,4,2,1,0,0,0,0,0
2439,19,18,2,0,0,0,0,1,0,0,0,1
2440,28,28,2,0,0,0,1,0,0,0,0,0
2441,40,21,11,0,0,2,0,1,0,0,0,0
2442,22,18,9,0,0,0,0,1,0,0,0,0
2443,21,18,10,0,0,0,0,1,0,0,0,0
2444,42,18,21,0,0,4,1,0,0,0,0,1
2445,20,20,3,0,0,0,0,1,0,0,0,1
2446,31,15,7,0,0,3,1,0,0,0,0,0
2447,20,20,2,0,0,0,1,0,0,0,0,0
2448,36,30,10,0,0,1,1,0,0,0,0,0
2449,24,19,16,0,0,0,1,0,0,0,0,1
2450,24,24,1,0,0,0,0,1,0,0,0,0
2451,18,18,1,0,0,0,1,0,0,0,0,1
2452,27,13,10,0,0,0,0,1,0,0,0,0
2453,41,41,3,0,3,0,0,1,0,0,0,0
2454,18,18,3,0,0,0,1,0,0,0,0,1
2455,20,20,1,0,0,0,1,0,0,0,0,0
2456,47,39,3,0,0,2,1,0,0,0,0,0
2457,30,19,11,0,0,1,0,1,0,0,0,0
